team_short_name,team,team_id,position,first_name,last_name,full_name,jersey_number,age,height,weight,madden_score,total_salary,signing_bonus,birthday,years_pro
MIA,Eagles,13,LOLB,Genard,Avery,Genard Avery,58,26,72,250,68,2460000,280000,798854400,3
MIA,Eagles,13,QB,Joe,Flacco,Joe Flacco,7,36,78,245,68,500000,1060000,474681600,13
SFO,49ers,15,RG,Aaron,Banks,Aaron Banks,65,23,77,325,68,7073601,2500000,873244800,0
SFO,49ers,15,WR,Bennie,Fowler III,Bennie Fowler III,8,30,73,218,68,850000,0,676512000,7
SFO,49ers,15,WR,Jalen,Hurd,Jalen Hurd,14,25,76,230,68,3150000,1120000,822355200,2
SFO,49ers,15,SS,Marcell,Harris,Marcell Harris,36,27,72,215,68,850000,350000,771120000,3
SFO,49ers,15,ROLB,Nathan,Gerry,Nathan Gerry,47,26,74,230,68,850000,0,793497600,4
ATL,Seahawks,28,ROLB,Ben,Burr-Kirven,Ben Burr-Kirven,55,23,72,230,68,2540000,320000,873676800,2
ATL,Seahawks,28,RT,Brandon,Shell,Brandon Shell,72,29,77,324,68,4000000,4980000,697334400,5
CHI,Buccaneers,6,WR,Jaydon,Mickens,Jaydon Mickens,85,27,70,170,68,920000,0,766886400,5
CHI,Buccaneers,6,DT,Rakeem,Nunez-Roches,Rakeem Nunez-Roches,56,28,74,307,68,3250000,1750000,741657600,6
ATL,Titans,30,LT,Kendall,Lamm,Kendall Lamm,71,29,77,310,68,3800000,2970000,707702400,6
ATL,Titans,30,K,Tucker,McCann,Tucker McCann,7,23,72,218,68,1160000,0,879120000,1
ATL,Commanders,26,LT,Cornelius,Lucas III,Cornelius Lucas III,78,30,80,327,68,2300000,1500000,679795200,7
ATL,Commanders,26,TE,Ricky,Seals-Jones,Ricky Seals-Jones,83,26,77,243,68,990000,0,795225600,4
ARI,Cardinals,7,ROLB,Kylie,Fitts,Kylie Fitts,49,26,76,260,67,920000,0,781833600,3
ARI,Cardinals,7,RE,Leki,Fotu,Leki Fotu,95,23,77,330,67,3300000,760000,903830400,1
ARI,Cardinals,7,MLB,Tanner,Vallejo,Tanner Vallejo,51,26,73,230,67,2200000,1100000,787536000,4
ATL,Falcons,14,LE,Deadrin,Senat,Deadrin Senat,94,27,73,305,67,2600000,820000,774835200,3
ATL,Falcons,14,C,Matt,Hennessy,Matt Hennessy,61,23,76,307,67,3740000,1000000,879724800,1
ATL,Falcons,14,SS,T.J.,Green,T.J. Green,39,26,75,215,67,1350000,0,795225600,4
ATL,Ravens,25,CB,Davontae,Harris,Davontae Harris,33,26,71,200,67,1670000,0,790646400,3
ATL,Ravens,25,CB,Iman,Lewis-Marshall,Iman Lewis-Marshall,37,24,73,210,67,2540000,650000,857001600,2
ATL,Ravens,25,P,Johnny,Townsend,Johnny Townsend,18,26,73,205,67,850000,0,792720000,3
ATL,Ravens,25,SS,Jordan,Richards,Jordan Richards,28,28,71,210,67,1250000,130000,727574400,6
ATL,Ravens,25,RG,Tyre,Phillips,Tyre Phillips,74,24,77,331,67,3660000,840000,854496000,1
CHI,Bills,3,HB,Christian,Wade,Christian Wade,45,30,69,196,67,1350000,0,674265600,3
CHI,Bills,3,WR,Duke,Williams,Duke Williams,82,29,75,225,67,1350000,0,705715200,2
CHI,Bills,3,LG,Ike,Boettger,Ike Boettger,65,25,78,313,67,2130000,0,818294400,3
CHI,Bills,3,FS,Jaquan,Johnson,Jaquan Johnson,46,25,70,190,67,2540000,160000,815616000,2
ATL,Panthers,21,DT,Daviyon,Nixon,Daviyon Nixon,94,22,75,305,67,3480000,320000,913507200,0
ATL,Panthers,21,WR,Shi,Smith,Shi Smith,12,22,70,186,67,3490000,160000,909360000,0
CHI,Bears,1,TE,Jake,Butt,Jake Butt,44,26,78,250,67,850000,0,805420800,4
CHI,Bears,1,DT,Khyiris,Tonga,Khyiris Tonga,95,25,74,321,67,3490000,80000,836697600,0
CHI,Bears,1,CB,Kindle,Vildor,Kindle Vildor,22,23,70,190,67,3300000,310000,881798400,1
CHI,Bears,1,SS,Marqui,Christian,Marqui Christian,43,26,71,207,67,1490000,0,783216000,5
CHI,Bengals,2,HB,Chris,Evans,Chris Evans,25,23,71,219,67,3490000,160000,876009600,0
CHI,Bengals,2,LG,Jackson,Carman,Jackson Carman,79,21,77,330,67,7449949,2770000,948499200,0
CHI,Bengals,2,LE,Joseph,Ossai,Joseph Ossai,58,21,76,253,67,4060000,1130000,955497600,0
CHI,Bengals,2,LE,Khalid,Kareem,Khalid Kareem,90,23,76,268,67,3300000,350000,893721600,1
CHI,Bengals,2,HB,Pooka,Williams Jr,Pooka Williams Jr,36,22,69,170,67,2420000,0,929750400,0
CHI,Bengals,2,WR,Stanley,Morgan Jr,Stanley Morgan Jr,17,24,72,205,67,850000,0,842054400,2
CHI,Browns,5,WR,Anthony,Schwartz,Anthony Schwartz,10,20,72,186,67,4863020,890000,968112000,0
CHI,Browns,5,RT,Chris,Hubbard,Chris Hubbard,74,30,76,295,67,28370000,5090000,672364800,8
CHI,Browns,5,HB,Demetric,Felton,Demetric Felton,25,23,69,189,67,3490000,160000,900547200,0
KAN,Cowboys,11,CB,C.J.,Goodwin,C.J. Goodwin,29,31,75,190,67,2000000,1500000,634089600,7
KAN,Cowboys,11,DT,Carlos,Watkins,Carlos Watkins,91,27,75,305,67,1350000,400000,755049600,4
KAN,Cowboys,11,TE,Jeremy,Sprinkle,Jeremy Sprinkle,87,27,77,252,67,850000,140000,776476800,4
KAN,Cowboys,11,WR,Malik,Turner,Malik Turner,17,25,74,202,67,920000,0,822960000,3
KAN,Cowboys,11,FS,Steven,Parker,Steven Parker,25,25,73,210,67,1530000,0,818899200,3
CHI,Broncos,4,FB,Andrew,Beck,Andrew Beck,83,25,75,255,67,1660000,100000,832118400,2
CHI,Broncos,4,MLB,Baron,Browning,Baron Browning,56,22,75,241,67,4785850,840000,919382400,0
CHI,Broncos,4,SS,Caden,Sterns,Caden Sterns,30,21,72,205,67,3490000,340000,941500800,0
CHI,Broncos,4,LE,McTelvin,Agim,McTelvin Agim,95,23,75,309,67,3680000,850000,875145600,1
CHI,Broncos,4,HB,Mike,Boone,Mike Boone,26,26,70,205,67,1750000,2100000,807062400,3
ATL,Lions,19,WR,Amon-Ra,St. Brown,Amon-Ra St. Brown,14,21,72,197,67,3490000,780000,940723200,0
ATL,Lions,19,RE,Austin,Bryant,Austin Bryant,94,24,76,263,67,2540000,720000,847756800,2
ATL,Lions,19,ROLB,Charles,Harris,Charles Harris,53,26,75,250,67,500000,1250000,794448000,4
ATL,Lions,19,CB,Ifeatu,Melifonwu,Ifeatu Melifonwu,26,22,75,210,67,4785850,840000,925603200,0
ATL,Lions,19,DT,John,Penisini,John Penisini,98,24,73,325,67,3300000,160000,865036800,1
ATL,Packers,20,C,Josh,Myers,Josh Myers,71,23,77,310,67,5580136,1410000,900547200,0
ATL,Packers,20,TE,Josiah,Deguara,Josiah Deguara,81,24,75,238,67,3680000,870000,855878400,1
ATL,Packers,20,MLB,Kamal,Martin,Kamal Martin,54,23,75,240,67,3300000,270000,898041600,1
ATL,Packers,20,HB,Kylin,Hill,Kylin Hill,32,23,70,215,67,3490000,60000,903398400,0
ATL,Texans,32,CB,John,Reid,John Reid,34,25,70,187,67,3300000,480000,832118400,1
ATL,Texans,32,LE,Jonathan,Greenard,Jonathan Greenard,52,24,75,263,67,3700000,880000,864518400,1
ATL,Texans,32,LG,Justin,McCray,Justin McCray,64,29,75,317,67,3500000,500000,707270400,6
ATL,Texans,32,LG,Max,Scharping,Max Scharping,74,25,78,327,67,3140000,1920000,839635200,2
ATL,Texans,32,DT,Vincent,Taylor,Vincent Taylor,96,27,75,311,67,880000,600000,757728000,4
KAN,Colts,10,LE,Dayo,Odeyingbo,Dayo Odeyingbo,54,21,77,276,67,6177522,1850000,938131200,0
KAN,Colts,10,WR,Gary,Jennings,Gary Jennings,80,24,73,216,67,1160000,0,857692800,2
KAN,Colts,10,CB,Isaiah,Rodgers,Isaiah Rodgers,34,23,70,171,67,3300000,150000,884131200,1
ATL,Jaguars,17,CB,Chris,Claybrooks,Chris Claybrooks,27,24,69,179,67,3300000,110000,869097600,1
ATL,Jaguars,17,HB,Dare,Ogunbowale,Dare Ogunbowale,33,27,70,210,67,850000,0,768009600,4
ATL,Jaguars,17,SS,Rudy,Ford,Rudy Ford,5,26,71,204,67,3480000,600000,783648000,4
ATL,Jaguars,17,RT,Walker,Little,Walker Little,72,22,79,309,67,7621704,2900000,922924800,0
KAN,Chiefs,9,HB,Darwin,Thompson,Darwin Thompson,34,24,68,200,67,2540000,120000,855705600,2
KAN,Chiefs,9,RE,Mike,Danna,Mike Danna,51,23,74,261,67,3300000,270000,880934400,1
ATL,Raiders,23,RG,John,Simpson,John Simpson,76,24,76,321,67,3300000,790000,871948800,1
ATL,Raiders,23,WR,Keelan,Doss,Keelan Doss,18,25,75,215,67,1350000,0,827366400,2
ARI,Chargers,8,WR,Joe,Reed,Joe Reed,12,23,73,224,67,3300000,350000,883872000,1
ARI,Chargers,8,WR,Josh,Palmer,Josh Palmer,5,21,73,210,67,5033459,1020000,937958400,0
ARI,Chargers,8,CB,Tevaughn,Campbell,Tevaughn Campbell,20,28,72,200,67,1110000,0,740016000,3
ATL,Rams,24,LE,Bobby,Brown III,Bobby Brown III,95,21,76,325,67,3490000,740000,965606400,0
ATL,Rams,24,RG,Joseph,Noteboom,Joseph Noteboom,70,26,77,322,67,2640000,800000,803520000,3
MIA,Dolphins,12,MLB,Duke,Riley,Duke Riley,45,27,73,230,67,500000,490000,776390400,4
MIA,Dolphins,12,TE,Hunter,Long,Hunter Long,84,23,77,254,67,4968706,970000,903484800,0
MIA,Dolphins,12,QB,Jacoby,Brissett,Jacoby Brissett,14,28,76,235,67,500000,4500000,724032000,5
MIA,Dolphins,12,LT,Jesse,Davis,Jesse Davis,77,29,78,310,67,8200000,7510000,684892800,5
MIA,Dolphins,12,ROLB,Sam,Eguavoen,Sam Eguavoen,49,28,72,236,67,850000,0,730339200,2
MIN,Vikings,31,ROLB,Chazz,Surratt,Chazz Surratt,41,24,74,227,67,5015094,1000000,856051200,0
MIN,Vikings,31,CB,Harrison,Hand,Harrison Hand,38,22,71,197,67,3310000,280000,910828800,1
MIN,Vikings,31,QB,Kellen,Mond,Kellen Mond,11,22,75,217,67,4060000,1160000,930009600,0
MIN,Vikings,31,LOLB,Troy,Dye,Troy Dye,45,24,75,231,67,3300000,670000,843004800,1
MIN,Vikings,31,TE,Tyler,Conklin,Tyler Conklin,83,26,75,254,67,2460000,280000,807062400,3
ATL,Patriots,22,DT,Akeem,Spence,Akeem Spence,52,29,73,307,67,1070000,910000,691372800,8
ATL,Patriots,22,LOLB,Anfernee,Jennings,Anfernee Jennings,58,24,74,259,67,3670000,920000,862444800,1
ATL,Patriots,22,DT,Byron,Cowart,Byron Cowart,99,24,75,300,67,2540000,280000,864086400,2
ATL,Patriots,22,WR,Devin,Smith,Devin Smith,82,29,73,199,67,1350000,0,699580800,6
ATL,Patriots,22,MLB,Harvey,Langi,Harvey Langi,48,28,74,252,67,850000,0,717292800,4
ATL,Patriots,22,CB,Justin,Bethel,Justin Bethel,29,31,72,200,67,3400000,2590000,645580800,9
ATL,Patriots,22,RE,Montravius,Adams,Montravius Adams,90,26,76,305,67,910000,50000,806544000,4
ATL,Patriots,22,MLB,Terez,Hall,Terez Hall,59,24,74,235,67,780000,0,848275200,1
ATL,Saints,27,LE,Carl,Granderson,Carl Granderson,96,24,77,261,67,1760000,0,850867200,2
ATL,Saints,27,HB,Dwayne,Washington,Dwayne Washington,24,27,73,223,67,990000,0,767145600,5
ATL,Saints,27,QB,Taysom,Hill,Taysom Hill,7,31,74,221,67,1000000,12250000,651369600,4
ATL,Giants,16,C,Jonotthan,Harrison,Jonotthan Harrison,64,30,76,300,67,900000,300000,683078400,7
ATL,Giants,16,RT,Matthew,Peart,Matthew Peart,74,24,79,318,67,3660000,840000,865987200,1
ATL,Jets,18,SS,Jamien,Sherwood,Jamien Sherwood,44,21,74,216,67,3490000,340000,947635200,0
ATL,Jets,18,WR,Josh,Malone,Josh Malone,83,25,75,208,67,1420000,0,827366400,5
ATL,Jets,18,K,Sam,Ficken,Sam Ficken,9,28,73,191,67,850000,0,724291200,5
MIA,Eagles,13,DT,Hassan,Ridgeway,Hassan Ridgeway,98,26,75,305,67,990000,0,783734400,5
MIA,Eagles,13,SS,Marcus,Epps,Marcus Epps,22,25,72,191,67,2540000,0,822700800,2
ATL,Steelers,29,HB,Anthony,McFarland,Anthony McFarland,26,22,68,193,67,3300000,720000,920505600,1
ATL,Steelers,29,SS,Antoine,Brooks Jr,Antoine Brooks Jr,25,23,71,210,67,780000,0,877996800,1
SFO,49ers,15,CB,Dontae,Johnson,Dontae Johnson,27,29,74,200,67,850000,0,691545600,7
SFO,49ers,15,TE,Ross,Dwelley,Ross Dwelley,82,26,77,235,67,1120000,480000,791078400,3
SFO,49ers,15,RG,Tom,Compton,Tom Compton,66,32,78,315,67,850000,0,610761600,9
ATL,Seahawks,28,LE,Darrell,Taylor,Darrell Taylor,52,24,76,267,67,3860000,2900000,859161600,1
ATL,Seahawks,28,SS,Ryan,Neal,Ryan Neal,26,25,75,200,67,920000,0,819763200,3
CHI,Buccaneers,6,LE,Jeremiah,Ledbetter,Jeremiah Ledbetter,95,27,75,295,67,850000,0,770169600,5
CHI,Buccaneers,6,WR,Justin,Watson,Justin Watson,17,26,75,211,67,2460000,320000,796953600,3
ATL,Titans,30,WR,Cameron,Batson,Cameron Batson,13,25,68,175,67,850000,0,819417600,3
ATL,Titans,30,LOLB,Derick,Roberson,Derick Roberson,50,25,75,250,67,1530000,0,816393600,2
ATL,Titans,30,CB,Elijah,Molden,Elijah Molden,24,22,70,192,67,4785850,840000,917654400,0
ATL,Titans,30,MLB,Monty,Rice,Monty Rice,56,22,72,233,67,4848858,880000,915753600,0
ATL,Commanders,26,FS,Darrick,Forrest,Darrick Forrest,48,22,72,206,67,3490000,300000,927331200,0
ARI,Cardinals,7,HB,Eno,Benjamin,Eno Benjamin,26,22,69,207,66,3300000,110000,923961600,1
ARI,Cardinals,7,LT,Josh,Jones,Josh Jones,79,24,77,319,66,3760000,1080000,866937600,1
ARI,Cardinals,7,HB,Khalfani,Muhammad,Khalfani Muhammad,41,26,67,174,66,1280000,0,780537600,5
ATL,Falcons,14,LG,Jalen,Mayfield,Jalen Mayfield,77,21,77,319,66,4060000,1150000,959040000,0
ATL,Falcons,14,RE,Jonathan,Bullard,Jonathan Bullard,99,27,75,290,66,850000,0,751248000,5
ATL,Falcons,14,LE,Ta'Quon,Graham,Ta'Quon Graham,95,22,75,294,66,3490000,340000,912470400,0
ATL,Ravens,25,CB,Brandon,Stephens,Brandon Stephens,21,23,72,213,66,4785850,840000,883353600,0
ATL,Ravens,25,MLB,Chris,Board,Chris Board,49,26,74,237,66,500000,1180000,806457600,3
ATL,Ravens,25,WR,James,Proche,James Proche,11,24,71,201,66,3300000,160000,843264000,1
ATL,Ravens,25,TE,Josh,Oliver,Josh Oliver,84,24,77,250,66,3140000,550000,858902400,2
CHI,Bills,3,FS,Damar,Hamlin,Damar Hamlin,31,23,73,201,66,3490000,160000,890697600,0
CHI,Bills,3,CB,Dane,Jackson,Dane Jackson,30,24,71,180,66,1280000,0,849225600,1
CHI,Bills,3,MLB,Tyler,Matakevich,Tyler Matakevich,44,28,73,235,66,4850000,4800000,724982400,5
ATL,Panthers,21,LE,Austin,Larkin,Austin Larkin,96,26,75,265,66,1460000,0,797126400,1
ATL,Panthers,21,LT,Brady,Christensen,Brady Christensen,70,24,77,302,66,4040000,1120000,843782400,0
ATL,Panthers,21,LG,Dennis,Daley,Dennis Daley,65,25,78,323,66,2540000,120000,839376000,2
ATL,Panthers,21,LOLB,Julian,Stanford,Julian Stanford,50,30,73,230,66,850000,0,652233600,9
ATL,Panthers,21,SS,Juston,Burris,Juston Burris,31,28,72,212,66,5810000,2100000,744422400,5
ATL,Panthers,21,WR,Keith,Kirkwood,Keith Kirkwood,18,26,75,210,66,920000,0,788400000,3
ATL,Panthers,21,FS,Kenny,Robinson Jr,Kenny Robinson Jr,27,22,74,200,66,780000,0,915753600,1
ATL,Panthers,21,SS,Sam,Franklin,Sam Franklin,42,25,74,210,66,2290000,20000,823219200,1
CHI,Bears,1,LOLB,James,Vaughters,James Vaughters,93,28,73,256,66,850000,0,741139200,4
CHI,Bears,1,MLB,Joel,Iyiegbuniwe,Joel Iyiegbuniwe,45,25,73,232,66,2460000,510000,813456000,3
CHI,Bengals,2,LOLB,Jordan,Evans,Jordan Evans,50,26,75,242,66,890000,100000,791164800,4
CHI,Bengals,2,WR,Mike,Thomas,Mike Thomas,80,27,73,189,66,880000,0,776995200,5
CHI,Bengals,2,HB,Trayveon,Williams,Trayveon Williams,32,23,68,206,66,2540000,160000,877132800,2
CHI,Browns,5,QB,Case,Keenum,Case Keenum,5,33,73,215,66,10500000,7490000,572054400,9
CHI,Browns,5,LE,Curtis,Weaver,Curtis Weaver,59,23,74,265,66,3300000,0,902102400,1
CHI,Browns,5,DT,Marvin,Wilson,Marvin Wilson,65,22,76,303,66,2430000,30000,904953600,0
CHI,Browns,5,C,Nick,Harris,Nick Harris,53,22,73,302,66,3300000,310000,910915200,1
KAN,Cowboys,11,LE,Bradlee,Anae,Bradlee Anae,56,23,75,257,66,3300000,230000,884995200,1
KAN,Cowboys,11,RE,Chauncey,Golston,Chauncey Golston,59,23,77,268,66,4916589,930000,887068800,0
KAN,Cowboys,11,ROLB,Jabril,Cox,Jabril Cox,48,23,75,232,66,3490000,760000,892684800,0
KAN,Cowboys,11,WR,Johnnie,Dixon,Johnnie Dixon,6,26,71,198,66,780000,0,779673600,2
KAN,Cowboys,11,DT,Quinton,Bohanna,Quinton Bohanna,98,22,76,360,66,3490000,180000,921542400,0
KAN,Cowboys,11,WR,Simi,Fehoko,Simi Fehoko,81,23,76,222,66,3490000,230000,878688000,0
KAN,Cowboys,11,C,Tyler,Biadasz,Tyler Biadasz,63,23,75,314,66,3300000,480000,879984000,1
CHI,Broncos,4,WR,Amara,Darboh,Amara Darboh,84,27,74,216,66,850000,0,760060800,4
CHI,Broncos,4,RT,Cameron,Fleming,Cameron Fleming,73,28,78,320,66,1390000,260000,715478400,7
CHI,Broncos,4,WR,Damion,Willis,Damion Willis,17,24,75,204,66,780000,0,866764800,2
CHI,Broncos,4,CB,Essang,Bassey,Essang Bassey,34,23,69,190,66,2290000,20000,902880000,1
CHI,Broncos,4,LG,Quinn,Meinerz,Quinn Meinerz,77,22,75,320,66,4785850,840000,911088000,0
ATL,Lions,19,LOLB,Derrick,Barnes,Derrick Barnes,55,22,73,238,66,3490000,780000,927936000,0
ATL,Lions,19,MLB,Jalen,Reeves-Maybin,Jalen Reeves-Maybin,44,26,72,233,66,500000,1880000,791510400,4
ATL,Lions,19,ROLB,Reggie,Gilbert,Reggie Gilbert,45,28,75,261,66,850000,0,733622400,4
ATL,Packers,20,WR,Juwann,Winfree,Juwann Winfree,88,24,73,210,66,1350000,0,841795200,2
ATL,Packers,20,MLB,Oren,Burks,Oren Burks,42,26,75,233,66,2570000,900000,795744000,3
ATL,Packers,20,P,Ryan,Winslow,Ryan Winslow,45,27,77,219,66,1280000,0,767664000,2
ATL,Packers,20,MLB,Ty,Summers,Ty Summers,44,25,73,241,66,2540000,80000,820368000,2
ATL,Texans,32,WR,Isaiah,Coulter,Isaiah Coulter,82,22,74,198,66,3300000,280000,906076800,1
ATL,Texans,32,CB,Tremon,Smith,Tremon Smith,24,25,70,190,66,750000,280000,837820800,4
KAN,Colts,10,DT,Andrew,Brown,Andrew Brown,65,25,75,290,66,850000,0,820281600,3
KAN,Colts,10,LOLB,Matthew,Adams,Matthew Adams,49,25,72,229,66,2460000,120000,818726400,3
KAN,Colts,10,FS,Shawn,Davis,Shawn Davis,31,22,71,205,66,3490000,300000,914457600,0
KAN,Colts,10,DT,Taylor,Stallworth,Taylor Stallworth,95,26,74,305,66,920000,0,808704000,3
ATL,Jaguars,17,SS,Daniel,Thomas,Daniel Thomas,20,23,70,215,66,3300000,310000,899251200,1
ATL,Jaguars,17,LE,Lerentee,McCray,Lerentee McCray,55,31,75,249,66,850000,140000,651628800,8
ATL,Jaguars,17,MLB,Shaquille,Quarterman,Shaquille Quarterman,50,23,73,234,66,3300000,480000,877996800,1
ATL,Jaguars,17,TE,Tim,Tebow,Tim Tebow,85,34,75,255,66,850000,0,555897600,6
ATL,Jaguars,17,C,Tyler,Shatley,Tyler Shatley,69,30,75,310,66,1130000,80000,673401600,7
KAN,Chiefs,9,WR,Cornell,Powell,Cornell Powell,14,23,72,205,66,3490000,230000,878169600,0
KAN,Chiefs,9,WR,Daurice,Fountain,Daurice Fountain,82,25,74,210,66,850000,0,819590400,3
ATL,Raiders,23,ROLB,Tanner,Muse,Tanner Muse,55,24,74,227,66,3660000,840000,841968000,1
ARI,Chargers,8,SS,Alohi,Gilman,Alohi Gilman,32,23,71,201,66,3300000,190000,874454400,1
ARI,Chargers,8,LOLB,Chris,Rumph II,Chris Rumph II,94,22,75,230,66,3490000,740000,908755200,0
ARI,Chargers,8,FB,Gabe,Nabers,Gabe Nabers,40,23,75,235,66,780000,0,878688000,1
ARI,Chargers,8,P,Ty,Long,Ty Long,1,28,74,205,66,850000,0,734054400,3
ATL,Rams,24,K,Austin,MacGinnis,Austin MacGinnis,18,26,70,195,66,1280000,0,799545600,1
ATL,Rams,24,P,Brandon,Wright,Brandon Wright,16,24,70,182,66,1280000,0,856224000,1
ATL,Rams,24,HB,Jake,Funk,Jake Funk,34,23,70,204,66,3490000,100000,884476800,0
MIA,Dolphins,12,TE,Durham,Smythe,Durham Smythe,81,26,78,260,66,3890000,640000,807926400,3
MIN,Vikings,31,DT,Armon,Watts,Armon Watts,96,25,77,295,66,2540000,160000,837993600,2
MIN,Vikings,31,MLB,Cameron,Smith,Cameron Smith,32,24,74,238,66,1680000,0,859334400,2
MIN,Vikings,31,LE,Hercules,Mata'afa,Hercules Mata'afa,50,25,74,265,66,850000,0,811382400,3
MIN,Vikings,31,WR,Ihmir,Smith-Marsette,Ihmir Smith-Marsette,15,22,73,181,66,3480000,310000,935884800,0
MIN,Vikings,31,C,Mason,Cole,Mason Cole,52,25,77,292,66,3890000,650000,827971200,3
MIN,Vikings,31,RG,Wyatt,Davis,Wyatt Davis,51,22,76,315,66,4884290,910000,919209600,0
ATL,Patriots,22,DT,Carl,Davis,Carl Davis,98,29,77,320,66,900000,0,699494400,6
ATL,Patriots,22,TE,Dalton,Keene,Dalton Keene,44,22,76,253,66,3660000,840000,924048000,1
ATL,Patriots,22,TE,Devin,Asiasi,Devin Asiasi,86,24,75,257,66,3700000,880000,871516800,1
ATL,Patriots,22,WR,Gunner,Olszewski,Gunner Olszewski,80,24,72,190,66,1760000,0,848966400,2
ATL,Saints,27,RT,James,Hurst,James Hurst,74,29,77,310,66,4930000,4080000,692928000,7
ATL,Jets,18,WR,Jeff,Smith,Jeff Smith,16,24,73,195,66,780000,0,861580800,2
ATL,Jets,18,CB,Justin,Hardee Sr,Justin Hardee Sr,34,27,73,200,66,5660000,1000000,760579200,4
ATL,Jets,18,HB,La'Mical,Perine,La'Mical Perine,22,23,71,216,66,3300000,750000,886118400,1
ATL,Jets,18,CB,Michael,Carter II,Michael Carter II,30,22,70,184,66,3490000,320000,920851200,0
ATL,Jets,18,WR,Vyncint,Smith,Vyncint Smith,17,25,75,202,66,880000,70000,834278400,3
MIA,Eagles,13,ROLB,Davion,Taylor,Davion Taylor,52,23,73,230,66,3660000,840000,902275200,1
MIA,Eagles,13,TE,Hakeem,Butler,Hakeem Butler,89,25,77,227,66,1350000,0,832204800,2
MIA,Eagles,13,HB,Jordan,Howard,Jordan Howard,24,26,72,232,66,850000,0,783734400,5
MIA,Eagles,13,DT,Marlon,Tuipulotu,Marlon Tuipulotu,72,22,74,307,66,3490000,180000,928195200,0
MIA,Eagles,13,QB,Nick,Mullens,Nick Mullens,10,26,73,190,66,970000,0,795744000,4
MIA,Eagles,13,WR,Quez,Watkins,Quez Watkins,16,23,72,193,66,3300000,160000,897350400,1
MIA,Eagles,13,MLB,T.J.,Edwards,T.J. Edwards,57,25,73,242,66,1760000,0,839808000,2
ATL,Steelers,29,C,B.J.,Finney,B.J. Finney,67,29,76,318,66,850000,140000,688435200,6
ATL,Steelers,29,MLB,Buddy,Johnson,Buddy Johnson,51,22,73,240,66,3490000,480000,920073600,0
ATL,Steelers,29,LOLB,Cassius,Marsh Sr,Cassius Marsh Sr,49,29,76,254,66,850000,100000,710467200,7
ATL,Steelers,29,DT,Isaiah,Buggs,Isaiah Buggs,96,25,75,295,66,2540000,160000,840844800,2
ATL,Steelers,29,C,Kendrick,Green,Kendrick Green,53,22,74,315,66,4875766,900000,914284800,0
SFO,49ers,15,CB,Ambry,Thomas,Ambry Thomas,20,21,72,189,66,4785850,840000,936835200,0
SFO,49ers,15,QB,Josh,Rosen,Josh Rosen,3,24,76,226,66,850000,0,855532800,3
SFO,49ers,15,FS,Kai,Nacua,Kai Nacua,43,26,72,205,66,850000,0,794188800,4
SFO,49ers,15,DT,Kevin,Givens,Kevin Givens,90,24,73,285,66,780000,0,857174400,2
SFO,49ers,15,WR,Kevin,White,Kevin White,84,29,75,216,66,1350000,0,709430400,6
SFO,49ers,15,SS,Talanoa,Hufanga,Talanoa Hufanga,29,21,72,210,66,3490000,240000,949363200,0
ATL,Seahawks,28,CB,Jordan,Miller,Jordan Miller,47,24,74,190,66,1350000,0,855360000,2
ATL,Seahawks,28,RG,Phil,Haynes,Phil Haynes,60,25,76,322,66,2540000,680000,814060800,2
ATL,Seahawks,28,DT,Robert,Nkemdiche,Robert Nkemdiche,92,26,75,296,66,2500000,0,779932800,4
ATL,Seahawks,28,HB,Travis,Homer,Travis Homer,25,23,70,202,66,2540000,120000,902448000,2
CHI,Buccaneers,6,HB,C.J.,Prosise,C.J. Prosise,30,27,73,225,66,1420000,0,769392000,5
CHI,Buccaneers,6,WR,Jaelon,Darden,Jaelon Darden,1,22,68,174,66,3490000,680000,916272000,0
CHI,Buccaneers,6,LT,Josh,Wells,Josh Wells,72,30,78,306,66,990000,0,666489600,7
ATL,Titans,30,WR,Dez,Fitzpatrick,Dez Fitzpatrick,10,23,74,208,66,3490000,780000,882316800,0
ATL,Titans,30,TE,Geoff,Swaim,Geoff Swaim,87,27,76,260,66,500000,1910000,748137600,6
ATL,Titans,30,MLB,Justin,March,Justin March,45,28,72,228,66,850000,0,741830400,6
ATL,Titans,30,DT,Teair,Tart,Teair Tart,93,24,74,304,66,1390000,0,857088000,1
ATL,Titans,30,LE,Trevon,Coley,Trevon Coley,97,27,73,300,66,850000,0,774057600,4
ATL,Commanders,26,ROLB,Khaleke,Hudson,Khaleke Hudson,47,23,71,224,66,3300000,310000,881366400,1
ATL,Commanders,26,LT,Sam,Cosmi,Sam Cosmi,76,22,78,314,66,6625566,2170000,919123200,0
ARI,Cardinals,7,FS,James,Wiggins,James Wiggins,38,24,71,209,65,3490000,80000,862012800,0
ARI,Cardinals,7,RT,Justin,Murray,Justin Murray,71,28,77,315,65,5000000,1240000,733622400,5
ARI,Cardinals,7,CB,Marco,Wilson,Marco Wilson,20,22,72,187,65,3490000,640000,920419200,0
ARI,Cardinals,7,LE,Michael,Dogbe,Michael Dogbe,91,25,75,284,65,1350000,0,831254400,2
ARI,Cardinals,7,DT,Rashard,Lawrence,Rashard Lawrence,90,22,74,308,65,3300000,680000,906854400,1
ARI,Cardinals,7,CB,Tae,Hayes,Tae Hayes,41,24,69,188,65,780000,0,871948800,2
ATL,Falcons,14,CB,Darren,Hall,Darren Hall,34,21,71,189,65,3490000,800000,957225600,0
